name,realm,rating,cls,spec,play,win,lose
Goùlag,culte-de-la-rive-noire,1487,deathknight,unholy,87,34,53
Kérmít,tarren-mill,1486,deathknight,unholy,100,58,42
Кадавров,gordunni,1486,deathknight,unholy,140,76,64
Majlus,outland,1486,deathknight,unholy,50,24,26
Dharniman,sylvanas,1485,deathknight,unholy,46,21,25
Riceeater,kazzak,1483,deathknight,unholy,59,29,30
Агереро,howling-fjord,1482,deathknight,unholy,71,37,34
Blízna,kazzak,1481,deathknight,unholy,122,58,64
Erodevil,kazzak,1481,deathknight,unholy,54,22,32
Nellath,kazzak,1481,deathknight,unholy,42,16,26
Zff,hyjal,1480,deathknight,unholy,42,25,17
Teljujad,sanguino,1480,deathknight,unholy,98,49,49
Брюшина,gordunni,1480,deathknight,unholy,42,19,23
Calina,frostwolf,1480,deathknight,unholy,72,26,46
Ullefuz,silvermoon,1479,deathknight,unholy,42,25,17
Лекъса,gordunni,1477,deathknight,unholy,217,109,108
Polimeh,draenor,1473,deathknight,unholy,78,42,36
Yandeäth,chants-éternels,1470,deathknight,unholy,209,102,107
Nommad,archimonde,1469,deathknight,unholy,137,62,75
Ультерис,deathguard,1468,deathknight,unholy,24,17,7
Sorostew,twisting-nether,1467,deathknight,unholy,42,23,19
Arxelas,sylvanas,1467,deathknight,unholy,115,60,55
Frags,arathor,1467,deathknight,unholy,66,31,35
Moko,defias-brotherhood,1467,deathknight,unholy,54,25,29
Bloodraynee,twisting-nether,1467,deathknight,unholy,48,19,29
Протосеня,soulflayer,1465,deathknight,unholy,78,35,43
Manovar,archimonde,1462,deathknight,unholy,137,65,72
Bärdk,forscherliga,1461,deathknight,unholy,95,47,48
Шифычдк,howling-fjord,1460,deathknight,unholy,60,27,33
Hawkthuglife,dun-modr,1459,deathknight,unholy,90,42,48
Nospets,kazzak,1459,deathknight,unholy,54,25,29
Fýhr,silvermoon,1458,deathknight,unholy,54,29,25
Gethunts,drakthul,1457,deathknight,unholy,42,25,17
Deusmort,ravencrest,1457,deathknight,unholy,66,26,40
Thecurator,ragnaros,1456,deathknight,unholy,72,32,40
Барагган,thermaplugg,1455,deathknight,unholy,96,47,49
Hordak,stormscale,1455,deathknight,unholy,45,16,29
Ceranto,frostwolf,1453,deathknight,unholy,77,46,31
Моорта,soulflayer,1453,deathknight,unholy,182,94,88
Kebabpizza,argent-dawn,1452,deathknight,unholy,85,42,43
Tölp,ravencrest,1452,deathknight,unholy,95,46,49
Skèltòn,rexxar,1451,deathknight,unholy,73,47,26
Форнителли,howling-fjord,1451,deathknight,unholy,54,19,35
Ohsevèn,ravencrest,1450,deathknight,unholy,65,36,29
Sathmayla,silvermoon,1448,deathknight,unholy,53,32,21
Arkaris,blackmoore,1447,deathknight,unholy,32,21,11
Шинратенсеи,howling-fjord,1447,deathknight,unholy,50,29,21
Demrior,hellfire,1447,deathknight,unholy,66,27,39
Ilius,kelthuzad,1445,deathknight,unholy,99,50,49
Dekayo,blackrock,1445,deathknight,unholy,38,19,19
Ithis,zuljin,1445,deathknight,unholy,126,60,66
Борнтудай,borean-tundra,1445,deathknight,unholy,48,17,31
Quantumshift,ravencrest,1444,deathknight,unholy,36,23,13
Дкшрёдингера,gordunni,1444,deathknight,unholy,30,16,14
Unholy,ragnaros,1444,deathknight,unholy,38,20,18
Sîck,bladefist,1444,deathknight,unholy,78,29,49
Рэндрей,gordunni,1443,deathknight,unholy,39,21,18
Сенкрул,gordunni,1440,deathknight,unholy,72,48,24
Logoz,dun-modr,1440,deathknight,unholy,30,17,13
Exoduss,dunemaul,1439,deathknight,unholy,78,38,40
Notsyndra,nemesis,1437,deathknight,unholy,49,25,24
Mîîkkaa,blackhand,1435,deathknight,unholy,42,15,27
Дедхо,soulflayer,1434,deathknight,unholy,62,28,34
Chrispbacøn,ragnaros,1433,deathknight,unholy,40,19,21
Кристер,lich-king,1433,deathknight,unholy,36,16,20
Спавни,blackscar,1432,deathknight,unholy,153,71,82
Таможникс,soulflayer,1431,deathknight,unholy,29,18,11
Reezeer,stormscale,1431,deathknight,unholy,35,17,18
Grubbins,kul-tiras,1427,deathknight,unholy,55,29,26
Apatheia,stormscale,1426,deathknight,unholy,28,16,12
Zandruq,twisting-nether,1426,deathknight,unholy,88,47,41
Gøretterog,ysondre,1425,deathknight,unholy,24,15,9
Shabiri,twisting-nether,1425,deathknight,unholy,97,52,45
Шейзо,soulflayer,1424,deathknight,unholy,39,22,17
Анихиме,howling-fjord,1424,deathknight,unholy,75,37,38
Zeghor,ragnaros,1424,deathknight,unholy,78,32,46
Ardros,eredar,1422,deathknight,unholy,84,38,46
Späwn,ysondre,1422,deathknight,unholy,64,24,40
Астартэс,deathguard,1421,deathknight,unholy,30,19,11
Discochoppa,blackmoore,1421,deathknight,unholy,36,15,21
Tenzøftw,archimonde,1420,deathknight,unholy,30,15,15
Ðiesel,stormscale,1420,deathknight,unholy,111,45,66
Maradk,drakthul,1419,deathknight,unholy,166,82,84
Анкара,ashenvale,1419,deathknight,unholy,83,41,42
