,name,realm,rating,cls,spec,play,win,lose
16502,Mélovéa,sinstralis,384,hunter,beastmastery,18,4,14
16503,Swargano,archimonde,384,hunter,beastmastery,18,4,14
16504,Хедшоттер,blackscar,384,hunter,beastmastery,18,4,14
16505,Tervueren,burning-blade,384,hunter,beastmastery,18,4,14
16506,Bemtistaru,draenor,384,hunter,beastmastery,18,4,14
16507,Kayvaal,kaelthas,384,hunter,beastmastery,18,4,14
16508,Resonate,stormreaver,383,hunter,beastmastery,6,4,2
16509,Whyareurunin,silvermoon,383,hunter,beastmastery,6,4,2
16510,Xscaper,twilights-hammer,383,hunter,beastmastery,6,4,2
16511,Jelezenchuk,outland,383,hunter,beastmastery,6,4,2
16512,Bessa,skullcrusher,383,hunter,beastmastery,12,4,8
16513,Doguago,draenor,383,hunter,beastmastery,12,4,8
16514,Huntseeker,draenor,383,hunter,beastmastery,12,4,8
16515,Lalluna,malganis,383,hunter,beastmastery,12,4,8
16516,Machini,terokkar,383,hunter,beastmastery,17,4,13
16517,Mugiwaras,eldrethalas,383,hunter,beastmastery,18,4,14
16518,Hentt,burning-legion,382,hunter,beastmastery,12,4,8
16519,Neuwi,stormreaver,382,hunter,beastmastery,12,4,8
16520,Beerox,ysondre,382,hunter,beastmastery,12,4,8
16521,Яугеныч,blackscar,381,hunter,beastmastery,12,4,8
16522,Sanite,dun-morogh,381,hunter,beastmastery,12,4,8
16523,Jolox,blackrock,379,hunter,beastmastery,12,4,8
16524,Thelasiel,aerie-peak,379,hunter,beastmastery,14,4,10
16525,Pîpî,blackrock,368,hunter,beastmastery,11,6,5
16526,Zakos,kirin-tor,351,hunter,beastmastery,17,4,13
16527,Jaszczomp,magtheridon,350,hunter,beastmastery,16,4,12
16528,Harpers,kazzak,336,hunter,beastmastery,15,4,11
16529,Dorollo,khaz-modan,332,hunter,beastmastery,11,4,7
16530,Itzcritch,tarren-mill,330,hunter,beastmastery,14,5,9
16531,Skyh,outland,330,hunter,beastmastery,16,5,11
16532,Ozunâ,blackmoore,318,hunter,beastmastery,24,8,16
16533,Greinktar,archimonde,317,hunter,beastmastery,10,4,6
16534,Nastynutshot,stormscale,288,hunter,beastmastery,6,3,3
16535,Taurïel,stormscale,288,hunter,beastmastery,6,3,3
16536,Ileira,blackmoore,288,hunter,beastmastery,6,3,3
16537,Renamexyz,blackmoore,288,hunter,beastmastery,6,3,3
16538,Kondirox,twisting-nether,288,hunter,beastmastery,6,3,3
16539,Shimzz,twisting-nether,288,hunter,beastmastery,6,3,3
16540,Lofiel,aegwynn,288,hunter,beastmastery,6,3,3
16541,Козладой,gordunni,288,hunter,beastmastery,6,3,3
16542,Saîtek,chogall,288,hunter,beastmastery,6,3,3
16543,Fangzahn,aegwynn,288,hunter,beastmastery,6,3,3
16544,Sarnak,thrall,288,hunter,beastmastery,6,3,3
16545,Akahr,thrall,288,hunter,beastmastery,6,3,3
16546,Papisbae,stormscale,288,hunter,beastmastery,6,3,3
16547,Arsola,sylvanas,288,hunter,beastmastery,6,3,3
16548,Prurt,pozzo-delleternità,288,hunter,beastmastery,6,3,3
16549,Shedzargo,twisting-nether,288,hunter,beastmastery,6,3,3
16550,Боураш,gordunni,288,hunter,beastmastery,6,3,3
16551,Varøsch,thrall,288,hunter,beastmastery,6,3,3
16552,Стингергодх,gordunni,288,hunter,beastmastery,6,3,3
16553,Kanwfulldmg,stormscale,288,hunter,beastmastery,6,3,3
16554,Djtrapyasis,blackmoore,288,hunter,beastmastery,6,3,3
16555,Kronkh,nemesis,288,hunter,beastmastery,6,3,3
16556,Lioneli,sylvanas,288,hunter,beastmastery,6,3,3
16557,Sebikh,ravencrest,288,hunter,beastmastery,6,3,3
16558,Bârli,amanthul,288,hunter,beastmastery,6,3,3
16559,Ekz,twisting-nether,288,hunter,beastmastery,6,3,3
16560,Zoophobiaqt,silvermoon,288,hunter,beastmastery,6,3,3
16561,Nizzoz,blackmoore,288,hunter,beastmastery,6,3,3
16562,Kyudoka,sylvanas,288,hunter,beastmastery,6,3,3
16563,Микихаса,galakrond,288,hunter,beastmastery,6,3,3
16564,Кискавтесте,gordunni,288,hunter,beastmastery,6,3,3
16565,Ванхогер,gordunni,288,hunter,beastmastery,6,3,3
16566,Живучийорех,gordunni,288,hunter,beastmastery,6,3,3
16567,Daela,elune,288,hunter,beastmastery,6,3,3
16568,Salemenos,silvermoon,288,hunter,beastmastery,6,3,3
16569,Люциферо,goldrinn,288,hunter,beastmastery,6,3,3
16570,Whitehor,ragnaros,288,hunter,beastmastery,6,3,3
16571,Anhur,blackmoore,288,hunter,beastmastery,6,3,3
16572,Styxht,blackhand,288,hunter,beastmastery,6,3,3
16573,Keyshu,die-aldor,288,hunter,beastmastery,6,3,3
16574,Enthur,sylvanas,288,hunter,beastmastery,6,3,3
16575,Hattorisama,ghostlands,288,hunter,beastmastery,6,3,3
16576,Колтрэйнборз,blackscar,288,hunter,beastmastery,6,3,3
16577,Hallem,karazhan,288,hunter,beastmastery,6,3,3
16578,Nervetøxin,ravencrest,288,hunter,beastmastery,6,3,3
16579,Humanoidorc,the-maelstrom,288,hunter,beastmastery,6,3,3
16580,Mooj,malganis,288,hunter,beastmastery,6,3,3
16581,Hinorist,ravencrest,288,hunter,beastmastery,6,3,3
16582,Анастазис,soulflayer,288,hunter,beastmastery,6,3,3
16583,Kragán,silvermoon,288,hunter,beastmastery,6,3,3
16584,Артекриогг,soulflayer,288,hunter,beastmastery,6,3,3
16585,Aimshot,ravencrest,288,hunter,beastmastery,6,3,3
16586,Abonah,khaz-modan,288,hunter,beastmastery,6,3,3
16587,Imonér,frostmane,288,hunter,beastmastery,6,3,3
16588,Yümekø,khaz-modan,288,hunter,beastmastery,6,3,3
16589,Crmov,silvermoon,288,hunter,beastmastery,6,3,3
16590,Szrek,frostmane,288,hunter,beastmastery,6,3,3
16591,Slett,twisting-nether,288,hunter,beastmastery,6,3,3
16592,Пиворк,soulflayer,288,hunter,beastmastery,6,3,3
16593,Elbatale,sylvanas,288,hunter,beastmastery,6,3,3
16594,Трапавграунд,howling-fjord,288,hunter,beastmastery,6,3,3
16595,Скукота,grom,288,hunter,beastmastery,6,3,3
16596,Sakaryali,silvermoon,288,hunter,beastmastery,6,3,3
16597,Доррети,howling-fjord,288,hunter,beastmastery,6,3,3
16598,Katana,stormreaver,288,hunter,beastmastery,6,3,3
16599,Наладдчик,howling-fjord,288,hunter,beastmastery,6,3,3
16600,Шеннокс,howling-fjord,288,hunter,beastmastery,6,3,3
16601,Scräppÿ,kazzak,288,hunter,beastmastery,6,3,3
16602,Aldra,kelthuzad,288,hunter,beastmastery,6,3,3
16603,Рофшор,gordunni,288,hunter,beastmastery,6,3,3
16604,Lookmyezzy,ravencrest,288,hunter,beastmastery,6,3,3
16605,Nihau,ravencrest,288,hunter,beastmastery,6,3,3
16606,Демела,gordunni,288,hunter,beastmastery,6,3,3
16607,Будкусломаю,grom,288,hunter,beastmastery,6,3,3
16608,Оркос,deathweaver,288,hunter,beastmastery,6,3,3
16609,Yssup,frostmane,288,hunter,beastmastery,6,3,3
16610,Natchell,ysondre,288,hunter,beastmastery,6,3,3
16611,Haeero,archimonde,288,hunter,beastmastery,6,3,3
16612,Japuog,kazzak,288,hunter,beastmastery,6,3,3
16613,Darkdrais,archimonde,288,hunter,beastmastery,6,3,3
16614,Nathah,burning-legion,288,hunter,beastmastery,6,3,3
16615,Eveo,antonidas,288,hunter,beastmastery,6,3,3
16616,Shtooko,conseil-des-ombres,288,hunter,beastmastery,6,3,3
16617,Kxx,kazzak,288,hunter,beastmastery,6,3,3
16618,Katzchen,burning-legion,288,hunter,beastmastery,6,3,3
16619,Megagloc,shadowsong,288,hunter,beastmastery,6,3,3
16620,Bòw,antonidas,288,hunter,beastmastery,6,3,3
16621,Zdravkomamic,kazzak,288,hunter,beastmastery,6,3,3
16622,Weedonyhunt,hyjal,288,hunter,beastmastery,6,3,3
16623,Bâng,zuljin,288,hunter,beastmastery,6,3,3
16624,Bugspitz,outland,288,hunter,beastmastery,6,3,3
16625,Taemper,azshara,288,hunter,beastmastery,6,3,3
16626,Popofles,outland,288,hunter,beastmastery,6,3,3
16627,Chasseeur,archimonde,288,hunter,beastmastery,6,3,3
16628,Sugutor,malfurion,288,hunter,beastmastery,6,3,3
16629,Hugechode,kazzak,288,hunter,beastmastery,6,3,3
16630,Jimpage,eredar,288,hunter,beastmastery,6,3,3
16631,Tukezz,outland,288,hunter,beastmastery,6,3,3
16632,Visas,burning-legion,288,hunter,beastmastery,6,3,3
16633,Ipad,cthun,288,hunter,beastmastery,6,3,3
16634,Lowpital,hyjal,288,hunter,beastmastery,6,3,3
16635,Ritmkesh,draenor,288,hunter,beastmastery,6,3,3
16636,Birdwatcher,kazzak,288,hunter,beastmastery,6,3,3
16637,Zamale,arakarahm,288,hunter,beastmastery,6,3,3
16638,Skrag,outland,288,hunter,beastmastery,6,3,3
16639,Yoey,tarren-mill,288,hunter,beastmastery,6,3,3
16640,Chrønôs,archimonde,288,hunter,beastmastery,6,3,3
16641,Anthorio,cthun,288,hunter,beastmastery,6,3,3
16642,Barrybigtoe,tarren-mill,288,hunter,beastmastery,6,3,3
16643,Heedbónger,tarren-mill,288,hunter,beastmastery,6,3,3
16644,Stillflowi,draenor,288,hunter,beastmastery,6,3,3
16645,Ragingdragon,turalyon,288,hunter,beastmastery,6,3,3
16646,Natashä,area-52,288,hunter,beastmastery,6,3,3
16647,Iliíilíiílíl,outland,288,hunter,beastmastery,6,3,3
16648,Innaria,argent-dawn,288,hunter,beastmastery,6,3,3
16649,Nestereo,zirkel-des-cenarius,288,hunter,beastmastery,6,3,3
16650,Hexorn,ysondre,288,hunter,beastmastery,6,3,3
16651,Artze,outland,288,hunter,beastmastery,6,3,3
16652,Klèo,frostwhisper,288,hunter,beastmastery,6,3,3
16653,Blazeblue,hyjal,288,hunter,beastmastery,6,3,3
16654,Svinrbglol,arygos,288,hunter,beastmastery,6,3,3
16655,Lûnelle,argent-dawn,288,hunter,beastmastery,6,3,3
16656,Darthbow,outland,288,hunter,beastmastery,6,3,3
16657,Beefchops,draenor,288,hunter,beastmastery,6,3,3
16658,Huntness,kazzak,288,hunter,beastmastery,6,3,3
16659,Ðøømsðay,sanguino,288,hunter,beastmastery,6,3,3
16660,Anayhh,dun-modr,288,hunter,beastmastery,6,3,3
16661,Valtondre,argent-dawn,288,hunter,beastmastery,6,3,3
16662,Fedya,kazzak,288,hunter,beastmastery,6,3,3
16663,Heavenknøws,dun-modr,288,hunter,beastmastery,9,4,5
16664,Antisniper,kazzak,288,hunter,beastmastery,9,4,5
16665,Хантероо,gordunni,288,hunter,beastmastery,8,3,5
16666,Gzà,kazzak,288,hunter,beastmastery,12,3,9
16667,Demónhunter,frostmane,288,hunter,beastmastery,12,3,9
16668,Perkxd,stormscale,288,hunter,beastmastery,12,3,9
16669,Headhunterzz,dun-modr,288,hunter,beastmastery,12,3,9
16670,Ayaz,ravencrest,288,hunter,beastmastery,12,3,9
16671,Ímpulsion,stormscale,288,hunter,beastmastery,12,3,9
16672,Squidy,archimonde,288,hunter,beastmastery,12,3,9
16673,Goosebite,ravencrest,288,hunter,beastmastery,12,3,9
16674,Jamesbownd,ravencrest,288,hunter,beastmastery,12,3,9
16675,Hante,ravencrest,288,hunter,beastmastery,12,3,9
16676,Xoarqt,aegwynn,288,hunter,beastmastery,12,3,9
16677,Krëmpai,frostmane,288,hunter,beastmastery,12,3,9
16678,Götthunter,antonidas,288,hunter,beastmastery,12,3,9
16679,Nerøz,ravencrest,288,hunter,beastmastery,12,3,9
16680,Spakster,blackrock,288,hunter,beastmastery,12,3,9
16681,Zárnah,defias-brotherhood,288,hunter,beastmastery,12,3,9
16682,Sabnak,burning-blade,288,hunter,beastmastery,12,3,9
16683,Liikes,arygos,288,hunter,beastmastery,12,3,9
16684,Drherbs,bloodhoof,288,hunter,beastmastery,12,3,9
16685,Rrushi,argent-dawn,288,hunter,beastmastery,12,3,9
16686,Lagich,sylvanas,288,hunter,beastmastery,12,3,9
16687,Shalinda,azshara,288,hunter,beastmastery,12,3,9
16688,Andraz,burning-legion,288,hunter,beastmastery,12,3,9
16689,Mark,runetotem,288,hunter,beastmastery,12,3,9
16690,Riik,ragnaros,288,hunter,beastmastery,12,3,9
16691,Drakess,daggerspine,288,hunter,beastmastery,12,3,9
16692,Kalá,defias-brotherhood,288,hunter,beastmastery,12,3,9
16693,Phillon,blackrock,288,hunter,beastmastery,12,3,9
16694,Frikandelli,outland,288,hunter,beastmastery,12,3,9
16695,Jellyfat,silvermoon,288,hunter,beastmastery,12,3,9
16696,Marusmaskin,kazzak,288,hunter,beastmastery,12,3,9
16697,Хансбург,howling-fjord,288,hunter,beastmastery,12,3,9
16698,Huntardxx,outland,288,hunter,beastmastery,12,3,9
16699,Narziel,die-todeskrallen,288,hunter,beastmastery,12,3,9
16700,Drennak,kult-der-verdammten,288,hunter,beastmastery,12,3,9
16701,Mârked,argent-dawn,288,hunter,beastmastery,12,3,9
16702,Дварфмэн,gordunni,288,hunter,beastmastery,13,3,10
16703,Tràpz,archimonde,288,hunter,beastmastery,14,3,11
16704,Ohwagga,pozzo-delleternità,287,hunter,beastmastery,6,3,3
16705,Zhazha,chamber-of-aspects,287,hunter,beastmastery,6,3,3
16706,Топотелло,ashenvale,287,hunter,beastmastery,6,3,3
16707,Voraxh,draenor,287,hunter,beastmastery,12,3,9
16708,Asca,eldrethalas,287,hunter,beastmastery,12,3,9
16709,Jazminluv,blackrock,287,hunter,beastmastery,12,3,9
16710,Anghron,minahonda,287,hunter,beastmastery,12,3,9
16711,Oatmeal,dun-morogh,287,hunter,beastmastery,12,3,9
16712,Промахнулся,gordunni,287,hunter,beastmastery,12,3,9
16713,Snehvit,bloodhoof,285,hunter,beastmastery,18,3,15
16714,Trapgodz,ragnaros,271,hunter,beastmastery,11,3,8
16715,Lightrandom,kazzak,269,hunter,beastmastery,11,3,8
16716,Ватмано,gordunni,255,hunter,beastmastery,8,4,4
16717,Huntercheese,ravencrest,255,hunter,beastmastery,11,3,8
16718,Sarblade,bronze-dragonflight,255,hunter,beastmastery,11,3,8
16719,Shoothim,destromath,254,hunter,beastmastery,8,4,4
16720,Кулерквест,soulflayer,240,hunter,beastmastery,9,3,6
16721,Huntinger,twisting-nether,234,hunter,beastmastery,10,5,5
16722,Слышумертвых,gordunni,234,hunter,beastmastery,15,5,10
16723,Snakepit,archimonde,234,hunter,beastmastery,17,4,13
16724,Shagora,dalaran,223,hunter,beastmastery,8,3,5
16725,Sarbacanes,hyjal,192,hunter,beastmastery,6,2,4
16726,Waveshoot,hyjal,192,hunter,beastmastery,6,2,4
16727,Zetaph,argent-dawn,192,hunter,beastmastery,6,2,4
16728,Bodytypedog,ragnaros,192,hunter,beastmastery,6,2,4
16729,Privelle,argent-dawn,192,hunter,beastmastery,6,2,4
16730,Nerfit,argent-dawn,192,hunter,beastmastery,6,2,4
16731,Kirinó,ragnaros,192,hunter,beastmastery,6,2,4
16732,Jezaja,draenor,192,hunter,beastmastery,6,2,4
16733,Holytrapqt,aegwynn,192,hunter,beastmastery,6,2,4
16734,Pets,aegwynn,192,hunter,beastmastery,6,2,4
16735,Phantoprowl,stormscale,192,hunter,beastmastery,6,2,4
16736,Wülfhart,argent-dawn,192,hunter,beastmastery,6,2,4
16737,Korrekt,stormscale,192,hunter,beastmastery,6,2,4
16738,Hvaskøduenme,stormscale,192,hunter,beastmastery,6,2,4
16739,Mufassa,sinstralis,192,hunter,beastmastery,6,2,4
16740,Хароко,gordunni,192,hunter,beastmastery,6,2,4
16741,Фломидзе,gordunni,192,hunter,beastmastery,6,2,4
16742,Шимэйла,gordunni,192,hunter,beastmastery,6,2,4
16743,Twirlylock,emerald-dream,192,hunter,beastmastery,6,2,4
16744,Wolfmarko,ragnaros,192,hunter,beastmastery,6,2,4
16745,Talanar,tarren-mill,192,hunter,beastmastery,6,2,4
16746,Patrouifort,ysondre,192,hunter,beastmastery,6,2,4
16747,Dentaar,draenor,192,hunter,beastmastery,6,2,4
16748,Retropunk,ravencrest,192,hunter,beastmastery,6,2,4
16749,Álfié,ravencrest,192,hunter,beastmastery,6,2,4
16750,Avâlos,dentarg,192,hunter,beastmastery,6,2,4
16751,Progh,ragnaros,192,hunter,beastmastery,6,2,4
16752,Риперквин,gordunni,192,hunter,beastmastery,6,2,4
16753,Sylasteria,twisting-nether,192,hunter,beastmastery,6,2,4
16754,Willzz,ravencrest,192,hunter,beastmastery,6,2,4
16755,Não,onyxia,192,hunter,beastmastery,6,2,4
16756,Abraxan,twisting-nether,192,hunter,beastmastery,6,2,4
16757,Gheezana,blackhand,192,hunter,beastmastery,6,2,4
16758,Axams,archimonde,192,hunter,beastmastery,6,2,4
16759,Starkt,ragnaros,192,hunter,beastmastery,6,2,4
16760,Atylla,ravencrest,192,hunter,beastmastery,6,2,4
16761,Luuszapfae,aegwynn,192,hunter,beastmastery,6,2,4
16762,Wodhunterjr,ravencrest,192,hunter,beastmastery,6,2,4
16763,Хихихихх,gordunni,192,hunter,beastmastery,6,2,4
16764,Silencxz,aegwynn,192,hunter,beastmastery,6,2,4
16765,Aliyaan,twisting-nether,192,hunter,beastmastery,6,2,4
16766,Samodiva,twisting-nether,192,hunter,beastmastery,6,2,4
16767,Ataxyjr,ravencrest,192,hunter,beastmastery,6,2,4
16768,Díkembe,aegwynn,192,hunter,beastmastery,6,2,4
16769,Вентрана,gordunni,192,hunter,beastmastery,6,2,4
16770,Ядрис,gordunni,192,hunter,beastmastery,6,2,4
16771,Bernhardoder,blackhand,192,hunter,beastmastery,6,2,4
16772,Wolfariana,chamber-of-aspects,192,hunter,beastmastery,6,2,4
16773,Sotu,stormscale,192,hunter,beastmastery,6,2,4
16774,Фэйсконтроль,azuregos,192,hunter,beastmastery,6,2,4
16775,Dis,twilights-hammer,192,hunter,beastmastery,6,2,4
16776,Кукито,goldrinn,192,hunter,beastmastery,6,2,4
16777,Спелла,goldrinn,192,hunter,beastmastery,6,2,4
16778,Jarran,karazhan,192,hunter,beastmastery,6,2,4
16779,Marryme,blackhand,192,hunter,beastmastery,6,2,4
16780,Longblow,outland,192,hunter,beastmastery,6,2,4
16781,Samasukë,grim-batol,192,hunter,beastmastery,6,2,4
16782,Kabá,eredar,192,hunter,beastmastery,6,2,4
16783,Генрах,soulflayer,192,hunter,beastmastery,6,2,4
16784,Dogstrust,stormscale,192,hunter,beastmastery,6,2,4
16785,Legolex,burning-blade,192,hunter,beastmastery,6,2,4
16786,Ancalarion,tarren-mill,192,hunter,beastmastery,6,2,4
16787,Vör,drakthul,192,hunter,beastmastery,6,2,4
16788,Ренектон,soulflayer,192,hunter,beastmastery,6,2,4
16789,Bethenny,draenor,192,hunter,beastmastery,6,2,4
16790,Arykes,drakthul,192,hunter,beastmastery,6,2,4
16791,Lágåta,outland,192,hunter,beastmastery,6,2,4
16792,Варсор,soulflayer,192,hunter,beastmastery,6,2,4
16793,Vorthrax,drakthul,192,hunter,beastmastery,6,2,4
16794,Lifeiscool,drakthul,192,hunter,beastmastery,6,2,4
16795,Bówyóurfácé,outland,192,hunter,beastmastery,6,2,4
16796,Shademd,ahnqiraj,192,hunter,beastmastery,6,2,4
16797,Jayyke,frostmane,192,hunter,beastmastery,6,2,4
16798,Nómarak,drakthul,192,hunter,beastmastery,6,2,4
16799,Elionora,grim-batol,192,hunter,beastmastery,6,2,4
16800,Foleck,aegwynn,192,hunter,beastmastery,6,2,4
16801,Xeragon,frostwolf,192,hunter,beastmastery,6,2,4
16802,Brummel,frostwolf,192,hunter,beastmastery,6,2,4
16803,Mecamoot,drekthar,192,hunter,beastmastery,6,2,4
16804,Gukéx,stormscale,192,hunter,beastmastery,6,2,4
16805,Snakepit,stormscale,192,hunter,beastmastery,6,2,4
16806,Avp,sylvanas,192,hunter,beastmastery,6,2,4
16807,Diabloiv,doomhammer,192,hunter,beastmastery,6,2,4
16808,Scatterinc,antonidas,192,hunter,beastmastery,6,2,4
16809,Nikzeubii,archimonde,192,hunter,beastmastery,6,2,4
16810,Травок,gordunni,192,hunter,beastmastery,6,2,4
16811,Níne,sylvanas,192,hunter,beastmastery,6,2,4
16812,Bradunov,sylvanas,192,hunter,beastmastery,6,2,4
16813,Aughtism,turalyon,192,hunter,beastmastery,6,2,4
16814,Azahunt,kazzak,192,hunter,beastmastery,6,2,4
16815,Elastaplast,thunderhorn,192,hunter,beastmastery,6,2,4
16816,Sarganno,archimonde,192,hunter,beastmastery,6,2,4
16817,Yakayoshi,kazzak,192,hunter,beastmastery,6,2,4
16818,Bæbåk,frostmane,192,hunter,beastmastery,6,2,4
16819,Comegetme,auchindoun,192,hunter,beastmastery,6,2,4
16820,Sloter,stormscale,192,hunter,beastmastery,6,2,4
16821,Dola,archimonde,192,hunter,beastmastery,6,2,4
16822,Stronkbeast,kazzak,192,hunter,beastmastery,6,2,4
16823,Thecorruptor,skullcrusher,192,hunter,beastmastery,6,2,4
16824,Reiign,burning-legion,192,hunter,beastmastery,6,2,4
16825,Dragoki,blackmoore,192,hunter,beastmastery,6,2,4
16826,Scycs,nazjatar,192,hunter,beastmastery,6,2,4
16827,Deskö,shendralar,192,hunter,beastmastery,6,2,4
16828,Wildwingsebb,nazjatar,192,hunter,beastmastery,6,2,4
16829,As,kazzak,192,hunter,beastmastery,6,2,4
16830,Phyllobates,blackrock,192,hunter,beastmastery,6,2,4
16831,Nythilia,blackrock,192,hunter,beastmastery,6,2,4
16832,Fofoulinaki,silvermoon,192,hunter,beastmastery,6,2,4
16833,Gandro,blackmoore,192,hunter,beastmastery,6,2,4
16834,Gunmeister,bronzebeard,192,hunter,beastmastery,6,2,4
16835,Crostaws,terokkar,192,hunter,beastmastery,6,2,4
16836,Màdnéss,blackmoore,192,hunter,beastmastery,6,2,4
16837,Dahunter,blackmoore,192,hunter,beastmastery,6,2,4
16838,Droz,blackmoore,192,hunter,beastmastery,6,2,4
16839,Myoui,silvermoon,192,hunter,beastmastery,6,2,4
16840,Feedbackloop,silvermoon,192,hunter,beastmastery,6,2,4
16841,Igotwatuneed,kazzak,192,hunter,beastmastery,6,2,4
16842,Skalgor,thrall,192,hunter,beastmastery,6,2,4
16843,Mâgnesium,blackmoore,192,hunter,beastmastery,6,2,4
16844,Cøkø,sanguino,192,hunter,beastmastery,6,2,4
16845,Doraxa,sanguino,192,hunter,beastmastery,6,2,4
16846,Lersey,blackmoore,192,hunter,beastmastery,6,2,4
16847,Maeba,shendralar,192,hunter,beastmastery,6,2,4
16848,Miesmuschel,guldan,192,hunter,beastmastery,6,2,4
16849,Naid,lordaeron,192,hunter,beastmastery,6,2,4
16850,Annababygirl,silvermoon,192,hunter,beastmastery,6,2,4
16851,Curtiss,sanguino,192,hunter,beastmastery,6,2,4
16852,Raztreadör,dun-modr,192,hunter,beastmastery,6,2,4
16853,Zulldek,sanguino,192,hunter,beastmastery,6,2,4
16854,Жабра,gordunni,192,hunter,beastmastery,11,3,8
16855,Куджикс,soulflayer,192,hunter,beastmastery,19,4,15
16856,Elja,laughing-skull,192,hunter,beastmastery,12,2,10
16857,Calesthas,tarren-mill,192,hunter,beastmastery,12,2,10
16858,Rabyan,zuljin,192,hunter,beastmastery,12,2,10
16859,Korneatza,twisting-nether,192,hunter,beastmastery,12,2,10
16860,Ziday,sargeras,192,hunter,beastmastery,12,2,10
16861,Swallowbaby,lothar,192,hunter,beastmastery,12,2,10
16862,Tyronjr,tarren-mill,192,hunter,beastmastery,12,2,10
16863,Willýs,ysondre,192,hunter,beastmastery,12,2,10
16864,Jeddaj,stormscale,192,hunter,beastmastery,12,2,10
16865,Pôîson,kazzak,192,hunter,beastmastery,12,2,10
16866,Bloodking,madmortem,192,hunter,beastmastery,12,2,10
16867,Biorson,silvermoon,192,hunter,beastmastery,12,2,10
16868,Dorakor,ysondre,192,hunter,beastmastery,12,2,10
16869,Schräubchen,antonidas,192,hunter,beastmastery,12,2,10
16870,Waraëlle,dalaran,192,hunter,beastmastery,12,2,10
16871,Фомкалол,howling-fjord,192,hunter,beastmastery,12,2,10
16872,Psailaa,azjolnerub,192,hunter,beastmastery,12,2,10
16873,Slayman,kazzak,192,hunter,beastmastery,18,2,16
16874,Charlet,archimonde,191,hunter,beastmastery,6,2,4
16875,Сливочкии,goldrinn,191,hunter,beastmastery,6,2,4
16876,Traknard,confrérie-du-thorium,191,hunter,beastmastery,6,2,4
16877,Uab,dun-morogh,191,hunter,beastmastery,12,2,10
16878,Kizscamander,magtheridon,191,hunter,beastmastery,12,2,10
16879,Masarusan,eredar,175,hunter,beastmastery,11,2,9
16880,Eilosh,outland,160,hunter,beastmastery,10,2,8
16881,Ripulianneli,stormscale,159,hunter,beastmastery,6,3,3
16882,Rakmo,blackmoore,159,hunter,beastmastery,5,2,3
16883,Guna,aggra-português,159,hunter,beastmastery,5,2,3
16884,Dolwen,argent-dawn,159,hunter,beastmastery,5,2,3
16885,Phinox,sanguino,159,hunter,beastmastery,11,2,9
16886,Cadier,argent-dawn,144,hunter,beastmastery,3,3,0
16887,Hakaîí,aegwynn,138,hunter,beastmastery,10,4,6
16888,Tanteaab,blackmoore,138,hunter,beastmastery,11,4,7
16889,Enîgmatîke,archimonde,138,hunter,beastmastery,9,3,6
16890,Deathøfrats,ravencrest,128,hunter,beastmastery,4,2,2
16891,Elnazar,archimonde,128,hunter,beastmastery,4,2,2
16892,Иттириса,gordunni,128,hunter,beastmastery,4,2,2
16893,Тауриэлль,soulflayer,126,hunter,beastmastery,21,7,14
16894,Liscie,silvermoon,105,hunter,beastmastery,16,4,12
16895,Anun,magtheridon,96,hunter,beastmastery,6,1,5
16896,Furiouslao,eredar,96,hunter,beastmastery,6,1,5
16897,Gurkans,aggramar,96,hunter,beastmastery,6,1,5
16898,Jakuken,dun-modr,96,hunter,beastmastery,6,1,5
16899,Hÿyrøk,ysondre,96,hunter,beastmastery,6,1,5
16900,Rem,zuljin,96,hunter,beastmastery,6,1,5
16901,Táráh,proudmoore,96,hunter,beastmastery,6,1,5
16902,Дочьпескова,gordunni,96,hunter,beastmastery,6,1,5
16903,Золларис,deathguard,96,hunter,beastmastery,6,1,5
16904,Rîsas,draenor,96,hunter,beastmastery,6,1,5
16905,Буреклык,gordunni,96,hunter,beastmastery,6,1,5
16906,Nätzz,dun-modr,96,hunter,beastmastery,6,1,5
16907,Opasan,nordrassil,96,hunter,beastmastery,6,1,5
16908,Akkixz,antonidas,96,hunter,beastmastery,6,1,5
16909,Zogzøg,draenor,96,hunter,beastmastery,6,1,5
16910,Platano,hyjal,96,hunter,beastmastery,6,1,5
16911,Buoma,kazzak,96,hunter,beastmastery,6,1,5
16912,Zulô,rexxar,96,hunter,beastmastery,6,1,5
16913,Baldazr,shadowsong,96,hunter,beastmastery,6,1,5
16914,Steez,hyjal,96,hunter,beastmastery,6,1,5
16915,Derhùnethàl,hyjal,96,hunter,beastmastery,6,1,5
16916,Furheious,archimonde,96,hunter,beastmastery,6,1,5
16917,Billythree,argent-dawn,96,hunter,beastmastery,6,1,5
16918,Bobletty,tarren-mill,96,hunter,beastmastery,6,1,5
16919,Hairyplottér,kazzak,96,hunter,beastmastery,6,1,5
16920,Wórldz,dun-modr,96,hunter,beastmastery,6,1,5
16921,Imahuntard,frostmane,96,hunter,beastmastery,6,1,5
16922,Zergst,nathrezim,96,hunter,beastmastery,6,1,5
16923,Fakepvper,darksorrow,96,hunter,beastmastery,6,1,5
16924,Odenssbest,silvermoon,96,hunter,beastmastery,6,1,5
16925,Teedfredd,tarren-mill,96,hunter,beastmastery,6,1,5
16926,Valiriz,blackmoore,96,hunter,beastmastery,6,1,5
16927,Jâyranger,ravencrest,96,hunter,beastmastery,6,1,5
