name,realm,rating,cls,spec,play,win,lose
Péterpain,antonidas,1712,deathknight,unholy,72,32,40
Itreachesout,ravencrest,1710,deathknight,unholy,113,54,59
Тыпидо,howling-fjord,1707,deathknight,unholy,66,40,26
Faznik,twisting-nether,1707,deathknight,unholy,76,38,38
Wôrgenator,kazzak,1704,deathknight,unholy,48,18,30
Ràiven,blackmoore,1701,deathknight,unholy,65,31,34
Эриданс,gordunni,1696,deathknight,unholy,142,79,63
Vainajala,die-aldor,1691,deathknight,unholy,77,46,31
Arizon,drakthul,1691,deathknight,unholy,98,40,58
Necrotic,blackrock,1690,deathknight,unholy,53,30,23
Verminosis,stormscale,1689,deathknight,unholy,54,21,33
Dräpârn,sylvanas,1686,deathknight,unholy,66,37,29
Ronsôn,terrordar,1685,deathknight,unholy,54,27,27
Кулькулегал,ashenvale,1685,deathknight,unholy,54,27,27
Sanlex,twisting-nether,1684,deathknight,unholy,115,51,64
Happsor,eredar,1684,deathknight,unholy,42,18,24
Вирко,eversong,1683,deathknight,unholy,130,67,63
Ûñhølýðéåthj,tarren-mill,1683,deathknight,unholy,59,28,31
ßankoedno,stormscale,1681,deathknight,unholy,120,62,58
Stely,alonsus,1678,deathknight,unholy,36,21,15
Wombo,dentarg,1677,deathknight,unholy,57,30,27
Lovroo,silvermoon,1677,deathknight,unholy,93,43,50
Vatø,tarren-mill,1676,deathknight,unholy,60,27,33
Sakiko,thrall,1674,deathknight,unholy,36,18,18
Femilista,dun-modr,1671,deathknight,unholy,42,23,19
Synthwave,tarren-mill,1666,deathknight,unholy,87,40,47
Олинф,deathguard,1664,deathknight,unholy,56,23,33
Blazeberg,blackrock,1662,deathknight,unholy,58,33,25
Økah,outland,1659,deathknight,unholy,54,25,29
Enzÿ,drakthul,1657,deathknight,unholy,48,26,22
Thezftw,kazzak,1656,deathknight,unholy,65,27,38
Metalmanethé,tarren-mill,1655,deathknight,unholy,205,106,99
Fraeya,sunstrider,1652,deathknight,unholy,144,71,73
Reann,argent-dawn,1649,deathknight,unholy,55,31,24
Aeneriah,tarren-mill,1648,deathknight,unholy,61,36,25
Кидер,blackscar,1647,deathknight,unholy,53,29,24
Ampdk,ravencrest,1647,deathknight,unholy,36,19,17
Äyrenn,draenor,1645,deathknight,unholy,61,35,26
Mávé,tarren-mill,1645,deathknight,unholy,64,31,33
Yandeäth,chants-éternels,1644,deathknight,unholy,125,66,59
Капустас,gordunni,1641,deathknight,unholy,42,24,18
Nèrfx,ragnaros,1641,deathknight,unholy,66,30,36
Leanâdle,hyjal,1640,deathknight,unholy,80,39,41
Creatar,kazzak,1639,deathknight,unholy,53,31,22
Pandahapci,ragnaros,1638,deathknight,unholy,42,20,22
Çruél,silvermoon,1638,deathknight,unholy,48,21,27
Bokrak,norgannon,1637,deathknight,unholy,76,50,26
Deathlog,silvermoon,1637,deathknight,unholy,96,48,48
Garrinchá,stormscale,1636,deathknight,unholy,48,21,27
Kickbot,outland,1634,deathknight,unholy,178,88,90
Triffdich,blackrock,1633,deathknight,unholy,78,38,40
Sølîta,archimonde,1632,deathknight,unholy,71,39,32
Гронташ,howling-fjord,1628,deathknight,unholy,59,30,29
Herumor,nerzhul,1627,deathknight,unholy,60,32,28
Сгеатог,gordunni,1623,deathknight,unholy,36,17,19
Smallbaboon,stormreaver,1623,deathknight,unholy,42,17,25
Quetza,twisting-nether,1621,deathknight,unholy,36,17,19
Кокосоус,gordunni,1618,deathknight,unholy,36,18,18
Gladiadk,ysondre,1618,deathknight,unholy,42,17,25
Baltersa,blackhand,1614,deathknight,unholy,48,19,29
Pellizquitas,sanguino,1612,deathknight,unholy,30,17,13
Lockhead,stormscale,1612,deathknight,unholy,90,50,40
Инлакеш,howling-fjord,1611,deathknight,unholy,57,25,32
Deathvid,ravencrest,1610,deathknight,unholy,78,43,35
Darkertimes,ragnaros,1610,deathknight,unholy,126,57,69
Crenshawx,twisting-nether,1610,deathknight,unholy,119,53,66
Castlevanía,ravencrest,1609,deathknight,unholy,97,48,49
Sugarcakedk,blackrock,1608,deathknight,unholy,71,34,37
Слендер,howling-fjord,1606,deathknight,unholy,83,40,43
Вондум,howling-fjord,1606,deathknight,unholy,42,18,24
Vexxed,magtheridon,1605,deathknight,unholy,87,50,37
Notsyndra,nemesis,1603,deathknight,unholy,42,23,19
Jiodythyy,archimonde,1602,deathknight,unholy,54,23,31
Râke,teldrassil,1601,deathknight,unholy,42,19,23
Nazgül,drakthul,1600,deathknight,unholy,110,58,52
Aceléss,drakthul,1600,deathknight,unholy,42,20,22
Арцевус,gordunni,1596,deathknight,unholy,88,48,40
Смердонос,grom,1594,deathknight,unholy,149,84,65
Deathcaller,zuljin,1594,deathknight,unholy,65,32,33
Linuzbunny,zenedar,1591,deathknight,unholy,24,17,7
Yagoora,silvermoon,1588,deathknight,unholy,74,29,45
Yusehz,kazzak,1587,deathknight,unholy,47,21,26
Kwc,kazzak,1586,deathknight,unholy,117,54,63
Bertonilo,burning-legion,1585,deathknight,unholy,36,19,17
Lichbørn,ragnaros,1585,deathknight,unholy,54,25,29
Branchë,stormscale,1584,deathknight,unholy,87,43,44
Zariia,twisting-nether,1582,deathknight,unholy,60,37,23
Акамахи,ashenvale,1582,deathknight,unholy,36,20,16
Кадавров,gordunni,1582,deathknight,unholy,90,48,42
Bredox,ravencrest,1582,deathknight,unholy,63,27,36
Dzemoo,drakthul,1580,deathknight,unholy,30,18,12
Skórm,burning-legion,1580,deathknight,unholy,36,17,19
Ghaloob,draenor,1576,deathknight,unholy,42,20,22
Garasu,eredar,1574,deathknight,unholy,48,19,29
Ктунец,blackscar,1570,deathknight,unholy,36,19,17
Söttguetsi,blackrock,1566,deathknight,unholy,41,23,18
Motvinden,stormscale,1566,deathknight,unholy,46,22,24
Zoree,draenor,1564,deathknight,unholy,113,60,53
Körthazz,hyjal,1563,deathknight,unholy,55,27,28
Хорссэ,soulflayer,1562,deathknight,unholy,37,22,15
Винерас,soulflayer,1562,deathknight,unholy,66,31,35
Emphendk,twisting-nether,1562,deathknight,unholy,43,18,25
Вурдулакх,gordunni,1561,deathknight,unholy,96,48,48
Derfitt,sanguino,1561,deathknight,unholy,66,32,34
Моровой,blackscar,1559,deathknight,unholy,41,20,21
Oweiowei,blackrock,1558,deathknight,unholy,30,18,12
Qtxi,nozdormu,1552,deathknight,unholy,114,61,53
Aleejha,draenor,1551,deathknight,unholy,70,39,31
Smörj,aggramar,1551,deathknight,unholy,60,24,36
Gargalon,drakthul,1547,deathknight,unholy,72,37,35
Turboface,kazzak,1546,deathknight,unholy,60,34,26
Apoikos,argent-dawn,1546,deathknight,unholy,36,19,17
Évìl,stormscale,1546,deathknight,unholy,33,17,16
Utyr,ragnaros,1544,deathknight,unholy,42,22,20
Anathela,dalaran,1544,deathknight,unholy,58,28,30
Feministi,stormreaver,1544,deathknight,unholy,83,38,45
Элекна,deepholm,1541,deathknight,unholy,48,24,24
Ullefuz,silvermoon,1537,deathknight,unholy,30,21,9
Nysaia,blackmoore,1537,deathknight,unholy,36,17,19
Sangíus,blackmoore,1532,deathknight,unholy,293,136,157
Nommad,archimonde,1531,deathknight,unholy,119,55,64
Алсидис,gordunni,1527,deathknight,unholy,72,29,43
Pawcio,argent-dawn,1523,deathknight,unholy,111,62,49
Doozz,draenor,1523,deathknight,unholy,42,16,26
Рыжаяпедаль,soulflayer,1522,deathknight,unholy,24,16,8
Dörfl,antonidas,1521,deathknight,unholy,87,42,45
Woddey,blackrock,1520,deathknight,unholy,72,39,33
Rizzlerdk,blackhand,1517,deathknight,unholy,90,38,52
Маххес,howling-fjord,1517,deathknight,unholy,66,27,39
Ahilus,bladefist,1516,deathknight,unholy,49,22,27
Hellguy,draenor,1516,deathknight,unholy,183,82,101
Торедх,howling-fjord,1516,deathknight,unholy,66,27,39
Ganessha,sanguino,1513,deathknight,unholy,39,23,16
Greymarker,kirin-tor,1513,deathknight,unholy,66,37,29
Calina,frostwolf,1512,deathknight,unholy,66,24,42
Manego,eredar,1511,deathknight,unholy,30,18,12
Хассандра,galakrond,1511,deathknight,unholy,74,35,39
Zff,hyjal,1510,deathknight,unholy,30,20,10
Grendul,blackmoore,1509,deathknight,unholy,48,20,28
Сванхильда,grom,1507,deathknight,unholy,102,49,53
Ardros,eredar,1507,deathknight,unholy,48,23,25
Apoikia,argent-dawn,1507,deathknight,unholy,42,19,23
Руариди,gordunni,1504,deathknight,unholy,36,18,18
Megdeath,silvermoon,1504,deathknight,unholy,90,43,47
Prekliatylad,burning-blade,1503,deathknight,unholy,42,17,25
Sîck,bladefist,1503,deathknight,unholy,60,22,38
Numnuts,alakir,1502,deathknight,unholy,36,21,15
Lavonobatas,kazzak,1502,deathknight,unholy,54,27,27
Abcdk,sargeras,1501,deathknight,unholy,50,27,23
Goreshovel,stormscale,1500,deathknight,unholy,60,33,27
Devilknight,dentarg,1500,deathknight,unholy,136,68,68
Ахелекус,blackscar,1498,deathknight,unholy,30,17,13
Промештейн,gordunni,1497,deathknight,unholy,75,35,40
Moko,defias-brotherhood,1495,deathknight,unholy,48,23,25
Протосеня,soulflayer,1495,deathknight,unholy,48,21,27
Ðiesel,stormscale,1492,deathknight,unholy,75,30,45
Recoil,blackrock,1490,deathknight,unholy,26,17,9
Gushik,twisting-nether,1490,deathknight,unholy,40,22,18
Мёрдерфэйсх,soulflayer,1488,deathknight,unholy,96,49,47
Барагган,thermaplugg,1483,deathknight,unholy,90,45,45
Riceeater,kazzak,1483,deathknight,unholy,59,29,30
Tölp,ravencrest,1482,deathknight,unholy,71,35,36
Ceranto,frostwolf,1481,deathknight,unholy,71,44,27
Лекъса,gordunni,1481,deathknight,unholy,87,44,43
Bloodbane,burning-blade,1481,deathknight,unholy,36,18,18
Epoch,azjolnerub,1479,deathknight,unholy,60,28,32
Anaralien,ravencrest,1479,deathknight,unholy,89,40,49
Salezians,drakthul,1473,deathknight,unholy,65,37,28
Deathcam,emerald-dream,1472,deathknight,unholy,71,32,39
Hawkthuglife,dun-modr,1471,deathknight,unholy,48,21,27
Walkeni,defias-brotherhood,1469,deathknight,unholy,66,32,34
Ультерис,deathguard,1468,deathknight,unholy,24,17,7
Sorostew,twisting-nether,1467,deathknight,unholy,42,23,19
Arxelas,sylvanas,1467,deathknight,unholy,115,60,55
Bärdk,forscherliga,1461,deathknight,unholy,95,47,48
Athanatøs,archimonde,1461,deathknight,unholy,60,22,38
Шифычдк,howling-fjord,1460,deathknight,unholy,60,27,33
Blízna,kazzak,1459,deathknight,unholy,96,45,51
Nospets,kazzak,1459,deathknight,unholy,54,25,29
Manovar,archimonde,1458,deathknight,unholy,101,47,54
Gethunts,drakthul,1457,deathknight,unholy,42,25,17
Deusmort,ravencrest,1457,deathknight,unholy,66,26,40
Thecurator,ragnaros,1456,deathknight,unholy,72,32,40
Deadroses,tarren-mill,1453,deathknight,unholy,60,38,22
Teljujad,sanguino,1453,deathknight,unholy,92,45,47
Facèpalm,ravencrest,1450,deathknight,unholy,59,33,26
Дерайв,gordunni,1449,deathknight,unholy,54,23,31
Sathmayla,silvermoon,1448,deathknight,unholy,53,32,21
Arkaris,blackmoore,1447,deathknight,unholy,32,21,11
Борнтудай,borean-tundra,1445,deathknight,unholy,48,17,31
Quantumshift,ravencrest,1444,deathknight,unholy,36,23,13
Unholy,ragnaros,1444,deathknight,unholy,38,20,18
Axram,ravencrest,1443,deathknight,unholy,39,19,20
Сенкрул,gordunni,1440,deathknight,unholy,72,48,24
Nødder,ragnaros,1440,deathknight,unholy,36,18,18
Bloodkatana,drakthul,1435,deathknight,unholy,44,19,25
Kratagon,thrall,1435,deathknight,unholy,54,22,32
Mîîkkaa,blackhand,1435,deathknight,unholy,42,15,27
Вовчан,howling-fjord,1434,deathknight,unholy,30,15,15
Assgripper,hyjal,1433,deathknight,unholy,30,21,9
Спавни,blackscar,1432,deathknight,unholy,153,71,82
Reezeer,stormscale,1431,deathknight,unholy,35,17,18
Sendurd,ragnaros,1429,deathknight,unholy,42,15,27
Maradk,drakthul,1427,deathknight,unholy,123,61,62
Полонит,gordunni,1425,deathknight,unholy,58,25,33
Шейзо,soulflayer,1424,deathknight,unholy,39,22,17
Моорта,soulflayer,1424,deathknight,unholy,66,34,32
Анихиме,howling-fjord,1424,deathknight,unholy,75,37,38
Dklékata,archimonde,1424,deathknight,unholy,37,18,19
Xado,frostwolf,1423,deathknight,unholy,90,49,41
Späwn,ysondre,1422,deathknight,unholy,64,24,40
Skøurge,silvermoon,1421,deathknight,unholy,126,64,62
Discochoppa,blackmoore,1421,deathknight,unholy,36,15,21
Ínví,aegwynn,1418,deathknight,unholy,96,47,49
Wallenschøld,kazzak,1418,deathknight,unholy,36,15,21
Arxelas,stormscale,1416,deathknight,unholy,72,30,42
Pavkata,outland,1415,deathknight,unholy,154,74,80
Аирфрост,howling-fjord,1415,deathknight,unholy,48,22,26
Mìa,kragjin,1415,deathknight,unholy,73,33,40
Джайвана,soulflayer,1414,deathknight,unholy,179,95,84
Nilodk,nemesis,1412,deathknight,unholy,198,105,93
Reidemorte,minahonda,1410,deathknight,unholy,96,49,47
Terren,ravencrest,1409,deathknight,unholy,52,29,23
Xirra,tarren-mill,1409,deathknight,unholy,67,33,34
Hêalz,ungoro,1408,deathknight,unholy,66,34,32
Yamisukehiro,drakthul,1406,deathknight,unholy,42,16,26
Metalist,ravencrest,1404,deathknight,unholy,60,29,31
Polimeh,draenor,1403,deathknight,unholy,42,21,21
Dzwiadke,burning-legion,1403,deathknight,unholy,69,30,39
Jalapeñofan,tarren-mill,1402,deathknight,unholy,60,29,31
Dkbladet,ravencrest,1400,deathknight,unholy,75,39,36
Лапочки,gordunni,1399,deathknight,unholy,30,16,14
Deathlïght,nemesis,1399,deathknight,unholy,77,41,36
Fýhr,silvermoon,1398,deathknight,unholy,36,18,18
Reapocalypse,blackhand,1398,deathknight,unholy,167,79,88
Lorvetis,malorne,1395,deathknight,unholy,42,19,23
Frostmommy,argent-dawn,1394,deathknight,unholy,87,37,50
Blorin,sylvanas,1391,deathknight,unholy,79,35,44
Unholycard,argent-dawn,1389,deathknight,unholy,60,31,29
Hordak,stormscale,1384,deathknight,unholy,39,15,24
Gaurk,aggra-português,1382,deathknight,unholy,42,24,18
Halez,antonidas,1382,deathknight,unholy,90,41,49
Ithis,zuljin,1379,deathknight,unholy,84,37,47
Jäätynyt,zenedar,1374,deathknight,unholy,188,82,106
Flawstmourne,kazzak,1374,deathknight,unholy,35,15,20
Нарилуне,blackscar,1373,deathknight,unholy,378,186,192
Кланки,soulflayer,1373,deathknight,unholy,70,30,40
Ziuziu,twisting-nether,1371,deathknight,unholy,48,15,33
Draforce,quelthalas,1370,deathknight,unholy,29,17,12
Gødofredo,dun-modr,1370,deathknight,unholy,60,30,30
Babsyknight,wildhammer,1370,deathknight,unholy,84,33,51
Дэбон,howling-fjord,1369,deathknight,unholy,82,39,43
Tyvra,blackhand,1369,deathknight,unholy,47,17,30
Shabiri,twisting-nether,1368,deathknight,unholy,67,35,32
Десхоб,soulflayer,1368,deathknight,unholy,120,43,77
Fizzdk,pozzo-delleternità,1366,deathknight,unholy,42,19,23
Zegaan,kazzak,1365,deathknight,unholy,78,36,42
Дедхо,soulflayer,1365,deathknight,unholy,36,15,21
Ahlat,blackmoore,1362,deathknight,unholy,66,43,23
Arthrex,twisting-nether,1358,deathknight,unholy,36,21,15
Jihm,silvermoon,1344,deathknight,unholy,123,65,58
Zeghor,ragnaros,1343,deathknight,unholy,42,15,27
Segrim,drakthul,1342,deathknight,unholy,26,15,11
Roaredrick,draenor,1342,deathknight,unholy,87,40,47
Хейткрю,howling-fjord,1342,deathknight,unholy,48,21,27
Брексиен,gordunni,1338,deathknight,unholy,48,14,34
Alessia,alonsus,1335,deathknight,unholy,24,14,10
Geraltbg,twisting-nether,1334,deathknight,unholy,36,14,22
Зибак,soulflayer,1333,deathknight,unholy,30,15,15
Aesthaetik,draenor,1332,deathknight,unholy,28,16,12
Khalifamia,alonsus,1332,deathknight,unholy,30,14,16
Evelys,kazzak,1329,deathknight,unholy,34,17,17
Kalantii,draenor,1326,deathknight,unholy,36,19,17
Ridire,saurfang,1326,deathknight,unholy,43,22,21
Шинратенсеи,howling-fjord,1324,deathknight,unholy,36,18,18
Анфалагон,gordunni,1323,deathknight,unholy,42,17,25
Msvine,kazzak,1322,deathknight,unholy,60,34,26
Teflonphobos,stormreaver,1320,deathknight,unholy,18,14,4
Erodevil,kazzak,1320,deathknight,unholy,36,14,22
Томиганн,grom,1317,deathknight,unholy,24,14,10
Grubbins,kul-tiras,1316,deathknight,unholy,39,18,21
Defeated,thrall,1316,deathknight,unholy,48,21,27
Detrah,argent-dawn,1315,deathknight,unholy,52,27,25
Prænklý,blackrock,1315,deathknight,unholy,42,19,23
Negzul,blackmoore,1314,deathknight,unholy,54,26,28
Fentanil,elune,1311,deathknight,unholy,166,84,82
Sictir,stormscale,1310,deathknight,unholy,188,90,98
Akelæ,draenor,1300,deathknight,unholy,70,35,35
Mojodango,outland,1299,deathknight,unholy,26,15,11
Reportmeplz,ragnaros,1298,deathknight,unholy,42,20,22
Endlesspain,burning-legion,1298,deathknight,unholy,53,22,31
Крикед,soulflayer,1297,deathknight,unholy,102,55,47
Роземайер,ashenvale,1297,deathknight,unholy,60,29,31
Züg,draenor,1297,deathknight,unholy,102,46,56
Sang,deathwing,1294,deathknight,unholy,21,15,6
Táli,tarren-mill,1294,deathknight,unholy,33,14,19
Альмон,howling-fjord,1290,deathknight,unholy,42,19,23
Ничер,thermaplugg,1289,deathknight,unholy,24,14,10
Бреч,gordunni,1285,deathknight,unholy,42,14,28
Sarkasm,malganis,1280,deathknight,unholy,60,29,31
Zelbørk,medivh,1276,deathknight,unholy,30,17,13
Heyabigail,wildhammer,1274,deathknight,unholy,54,20,34
Zracul,nordrassil,1272,deathknight,unholy,85,41,44
Jöndas,drakthul,1272,deathknight,unholy,42,20,22
Tanenoss,kazzak,1270,deathknight,unholy,48,20,28
Sorcc,burning-legion,1270,deathknight,unholy,36,14,22
Necrozy,aggra-português,1269,deathknight,unholy,84,43,41
Morinosei,twisting-nether,1269,deathknight,unholy,59,30,29
Necrocancerr,twisting-nether,1269,deathknight,unholy,104,49,55
Kaletorn,ragnaros,1265,deathknight,unholy,84,41,43
Undtot,azshara,1264,deathknight,unholy,36,16,20
Pjthedk,lightbringer,1263,deathknight,unholy,42,21,21
Huekun,draenor,1262,deathknight,unholy,23,14,9
Drenodur,amanthul,1261,deathknight,unholy,24,14,10
Superere,hyjal,1261,deathknight,unholy,36,17,19
Dunkàn,silvermoon,1260,deathknight,unholy,30,21,9
Таможникс,soulflayer,1260,deathknight,unholy,23,14,9
Lobotomia,burning-blade,1259,deathknight,unholy,47,23,24
Persefal,nemesis,1259,deathknight,unholy,42,15,27
Tesasd,silvermoon,1255,deathknight,unholy,58,26,32
Èvíl,stormscale,1248,deathknight,unholy,24,13,11
Rottenpete,grim-batol,1247,deathknight,unholy,24,13,11
Âlîce,culte-de-la-rive-noire,1247,deathknight,unholy,30,15,15
Zpartan,ragnaros,1247,deathknight,unholy,42,15,27
Кромгон,soulflayer,1246,deathknight,unholy,30,13,17
Raust,xavius,1242,deathknight,unholy,26,13,13
Raizhen,ragnaros,1242,deathknight,unholy,30,13,17
Elíta,draenor,1242,deathknight,unholy,36,15,21
Gothenburger,darksorrow,1239,deathknight,unholy,42,22,20
Turkknight,outland,1236,deathknight,unholy,30,13,17
Khorag,mannoroth,1235,deathknight,unholy,30,13,17
Кристер,lich-king,1234,deathknight,unholy,30,13,17
Fluffínator,kazzak,1232,deathknight,unholy,65,32,33
Yousaindk,blackrock,1232,deathknight,unholy,30,13,17
Tyranus,quelthalas,1227,deathknight,unholy,121,52,69
Sveinnhran,kazzak,1226,deathknight,unholy,140,63,77
Крус,blackscar,1208,deathknight,unholy,83,36,47
Razzvy,darkspear,1208,deathknight,unholy,63,27,36
Деркхаус,soulflayer,1206,deathknight,unholy,24,15,9
Gegham,ravencrest,1181,deathknight,unholy,28,13,15
Darkhallow,thrall,1176,deathknight,unholy,113,58,55
Jollíe,tarren-mill,1175,deathknight,unholy,17,13,4
Flinsen,blackmoore,1175,deathknight,unholy,47,25,22
Abnormus,tarren-mill,1175,deathknight,unholy,45,19,26
Klingenblut,blackrock,1172,deathknight,unholy,31,15,16
Ezreo,neptulon,1167,deathknight,unholy,31,14,17
Fishtruction,tarren-mill,1165,deathknight,unholy,88,43,45
Дэдушка,gordunni,1159,deathknight,unholy,23,13,10
Ashlëy,kaelthas,1159,deathknight,unholy,120,62,58
Fyrkadk,aegwynn,1151,deathknight,unholy,24,12,12
Maxto,outland,1151,deathknight,unholy,24,12,12
Dklol,dun-morogh,1150,deathknight,unholy,36,14,22
Eltorro,ravencrest,1150,deathknight,unholy,36,13,23
Numnutz,alakir,1149,deathknight,unholy,25,13,12
Auru,tarren-mill,1149,deathknight,unholy,57,28,29
Frege,tarren-mill,1149,deathknight,unholy,30,12,18
Lurkkiss,ravencrest,1149,deathknight,unholy,30,12,18
Линфео,galakrond,1149,deathknight,unholy,36,12,24
Zugzugdecay,kazzak,1148,deathknight,unholy,24,12,12
Juliean,blackmoore,1148,deathknight,unholy,24,12,12
Mawdrym,twisting-nether,1146,deathknight,unholy,24,12,12
Mammacitaa,argent-dawn,1146,deathknight,unholy,24,12,12
Клиссанг,razuvious,1146,deathknight,unholy,42,12,30
